item_id,order_id,product_id,quantity,unit_price,discount_percent
ITM-001350,ORD-00446,PRD-0016,1,773.55,14.3
ITM-001351,ORD-00446,PRD-0078,5,340.35,23.6
ITM-001352,ORD-00446,PRD-0057,1,682.53,34.4
ITM-001353,ORD-00447,PRD-0056,1,536.91,1.5
ITM-001354,ORD-00447,PRD-0043,5,83.55,55.2
ITM-001355,ORD-00447,PRD-0033,1,290.08,41.0
ITM-001356,ORD-00447,PRD-0032,3,224.92,47.0
ITM-001357,ORD-00447,PRD-0034,3,616.05,9.6
ITM-001358,ORD-00448,PRD-0052,5,603.89,46.9
ITM-001359,ORD-00448,PRD-0012,2,270.34,37.0
ITM-001360,ORD-00448,PRD-0040,2,85.53,43.3
ITM-001361,ORD-00448,PRD-0064,4,513.38,45.4
ITM-001362,ORD-00448,PRD-0063,2,283.72,48.4
ITM-001363,ORD-00449,PRD-0042,2,17.66,11.4
ITM-001364,ORD-00449,PRD-0072,3,240.48,33.6
ITM-001365,ORD-00449,PRD-0010,2,162.9,5.4
ITM-001366,ORD-00450,PRD-0019,4,574.13,32.0
ITM-001367,ORD-00450,PRD-0050,4,87.38,57.4
ITM-001368,ORD-00450,PRD-0011,3,262.45,13.5
ITM-001369,ORD-00450,PRD-0020,1,535.68,16.4
ITM-001370,ORD-00450,PRD-0029,4,200.05,13.5
ITM-001371,ORD-00451,PRD-0032,-2,771.85,51.5
ITM-001372,ORD-00451,PRD-0054,4,447.28,59.9
ITM-001373,ORD-00452,PRD-0067,4,466.81,37.6
ITM-001374,ORD-00452,PRD-0047,4,643.72,15.8
ITM-001375,ORD-00453,PRD-0031,3,259.52,21.4
ITM-001376,ORD-00453,PRD-0032,2,637.47,34.7
ITM-001377,ORD-00453,PRD-0065,1,568.14,32.1
ITM-001378,ORD-00454,PRD-0045,5,575.46,38.7
ITM-001379,ORD-00455,PRD-0074,2,670.11,27.6
ITM-001380,ORD-00455,PRD-0056,4,56.4,59.7
ITM-001381,ORD-00455,PRD-0072,1,521.97,53.8
ITM-001382,ORD-00455,PRD-0019,4,55.7,21.3
ITM-001383,ORD-00455,PRD-0004,3,572.32,29.4
ITM-001384,ORD-00456,PRD-0058,4,251.31,41.8
ITM-001385,ORD-00456,PRD-0073,3,639.74,30.5
ITM-001386,ORD-00457,PRD-0076,2,254.99,0.4
ITM-001387,ORD-00457,PRD-0046,5,472.02,46.5
ITM-001388,ORD-00457,PRD-0068,1,333.9,9.7
ITM-001389,ORD-00457,PRD-0077,2,620.12,59.4
ITM-001390,ORD-00458,PRD-0064,1,584.29,19.9
ITM-001391,ORD-00458,PRD-0074,1,562.24,41.1
ITM-001392,ORD-00459,PRD-0018,4,678.58,11.0
ITM-001393,ORD-00459,PRD-0056,3,703.86,30.0
ITM-001394,ORD-00459,PRD-0026,2,185.18,59.1
ITM-001395,ORD-00459,PRD-0013,1,421.47,1.2
ITM-001396,ORD-00460,PRD-0008,1,547.75,5.7
ITM-001397,ORD-00460,PRD-0068,1,15.0,19.6
ITM-001398,ORD-00460,PRD-0073,-3,452.87,51.6
ITM-001399,ORD-00460,PRD-0080,2,401.07,32.1
ITM-001400,ORD-00460,PRD-0020,3,481.78,34.4
ITM-001401,ORD-00461,PRD-0057,2,29.12,2.3
ITM-001402,ORD-00461,PRD-0016,5,646.73,18.7
ITM-001403,ORD-00461,PRD-0024,3,474.13,10.0
ITM-001404,ORD-00461,PRD-0078,1,128.43,36.8
ITM-001405,ORD-00462,PRD-0071,4,666.26,47.0
ITM-001406,ORD-00462,PRD-0009,1,273.98,21.9
ITM-001407,ORD-00462,PRD-0063,2,154.73,24.3
ITM-001408,ORD-00463,PRD-0062,1,649.67,54.6
ITM-001409,ORD-00463,PRD-0067,5,77.31,39.3
ITM-001410,ORD-00463,PRD-0069,5,419.73,45.4
ITM-001411,ORD-00464,PRD-0058,3,612.0,17.6
ITM-001412,ORD-00464,PRD-0049,4,70.5,1.4
ITM-001413,ORD-00465,PRD-0079,3,314.1,29.9
ITM-001414,ORD-00466,PRD-0006,1,154.52,5.4
ITM-001415,ORD-00466,PRD-0074,5,436.52,38.5
ITM-001416,ORD-00466,PRD-0007,1,773.58,23.1
ITM-001417,ORD-00467,PRD-0056,5,592.14,31.4
ITM-001418,ORD-00467,PRD-0006,2,728.98,5.9
ITM-001419,ORD-00467,PRD-0041,2,63.01,12.2
ITM-001420,ORD-00468,PRD-0002,5,40.96,22.9
ITM-001421,ORD-00468,PRD-0001,1,723.99,39.6
ITM-001422,ORD-00469,PRD-0030,2,300.57,50.3
ITM-001423,ORD-00469,PRD-0077,1,200.71,40.1
ITM-001424,ORD-00469,PRD-0040,4,167.88,52.7
ITM-001425,ORD-00470,PRD-0054,4,659.73,22.6
ITM-001426,ORD-00470,PRD-0063,2,206.47,0.6
ITM-001427,ORD-00470,PRD-0058,4,107.47,41.4
ITM-001428,ORD-00471,PRD-0063,1,57.87,32.2
ITM-001429,ORD-00472,PRD-0051,3,231.42,17.2
ITM-001430,ORD-00472,PRD-0016,5,318.95,53.1
ITM-001431,ORD-00473,PRD-0064,1,164.63,31.1
ITM-001432,ORD-00473,PRD-0014,1,93.57,2.3
ITM-001433,ORD-00474,PRD-0009,2,197.19,36.9
ITM-001434,ORD-00474,PRD-0057,4,479.62,2.5
ITM-001435,ORD-00474,PRD-0025,5,616.0,43.5
ITM-001436,ORD-00474,PRD-0020,1,276.37,57.0
ITM-001437,ORD-00475,PRD-0008,3,316.09,9.2
ITM-001438,ORD-00475,PRD-0029,3,151.25,11.7
ITM-001439,ORD-00476,PRD-0009,1,675.52,36.1
ITM-001440,ORD-00476,PRD-0019,3,439.96,19.1
ITM-001441,ORD-00476,PRD-0053,1,416.85,1.0
ITM-001442,ORD-00476,PRD-0042,2,299.45,8.6
ITM-001443,ORD-00477,PRD-0001,-2,452.36,48.8
ITM-001444,ORD-00478,PRD-0005,1,453.09,4.4
ITM-001445,ORD-00478,PRD-0050,4,229.56,37.0
ITM-001446,ORD-00478,PRD-0031,4,547.89,36.8
ITM-001447,ORD-00478,PRD-0059,3,385.91,53.9
ITM-001448,ORD-00478,PRD-0047,4,182.95,17.2
ITM-001449,ORD-00479,PRD-0021,4,297.62,1.3
ITM-001450,ORD-00479,PRD-0059,3,331.25,52.8
ITM-001451,ORD-00480,PRD-0046,4,170.44,24.3
ITM-001452,ORD-00480,PRD-0058,4,357.89,23.3
ITM-001453,ORD-00481,PRD-0052,3,110.83,31.8
ITM-001454,ORD-00481,PRD-0025,2,456.87,56.9
ITM-001455,ORD-00481,PRD-0060,5,440.82,45.8
ITM-001456,ORD-00482,PRD-0028,3,317.3,28.2
ITM-001457,ORD-00482,PRD-0039,5,724.22,57.3
ITM-001458,ORD-00482,PRD-0026,5,177.66,33.1
ITM-001459,ORD-00482,PRD-0067,2,348.27,56.6
ITM-001460,ORD-00483,PRD-0023,2,222.29,44.8
ITM-001461,ORD-00484,PRD-0074,2,626.58,11.9
ITM-001462,ORD-00484,PRD-0032,4,695.08,7.8
ITM-001463,ORD-00484,PRD-0079,4,426.82,37.7
ITM-001464,ORD-00484,PRD-0009,1,73.17,0.5
ITM-001465,ORD-00484,PRD-0012,1,254.07,54.1
ITM-001466,ORD-00485,PRD-0040,2,673.34,21.8
ITM-001467,ORD-00485,PRD-0058,3,382.69,42.2
ITM-001468,ORD-00486,PRD-0072,3,132.05,52.8
ITM-001469,ORD-00486,PRD-0069,2,728.63,24.6
ITM-001470,ORD-00486,PRD-0061,5,561.39,16.9
ITM-001471,ORD-00487,PRD-0019,1,727.8,5.8
ITM-001472,ORD-00487,PRD-0049,1,380.89,28.6
ITM-001473,ORD-00488,PRD-0047,5,745.1,35.1
ITM-001474,ORD-00489,PRD-0063,4,757.55,34.0
ITM-001475,ORD-00489,PRD-0048,3,59.77,8.1
ITM-001476,ORD-00490,PRD-0015,4,794.35,47.5
ITM-001477,ORD-00490,PRD-0042,2,237.42,47.6
ITM-001478,ORD-00490,PRD-0064,1,17.68,53.5
ITM-001479,ORD-00491,PRD-0033,2,157.66,16.8
ITM-001480,ORD-00491,PRD-0004,5,394.24,54.3
ITM-001481,ORD-00491,PRD-0040,1,214.18,59.8
ITM-001482,ORD-00491,PRD-0059,3,529.23,20.0
ITM-001483,ORD-00492,PRD-0080,2,13.49,34.4
ITM-001484,ORD-00493,PRD-0061,4,307.11,2.2
ITM-001485,ORD-00493,PRD-0043,3,296.6,30.8
ITM-001486,ORD-00493,PRD-0044,4,110.21,20.8
ITM-001487,ORD-00494,PRD-0037,5,217.0,54.8
ITM-001488,ORD-00494,PRD-0041,1,689.88,53.7
ITM-001489,ORD-00494,PRD-0014,1,198.15,10.6
ITM-001490,ORD-00495,PRD-0031,2,624.21,51.8
ITM-001491,ORD-00496,PRD-0044,1,696.78,37.0
ITM-001492,ORD-00497,PRD-0059,5,506.65,19.9
ITM-001493,ORD-00497,PRD-0008,1,564.8,12.0
ITM-001494,ORD-00498,PRD-0012,2,8.05,47.5
ITM-001495,ORD-00499,PRD-0011,2,312.59,37.5
ITM-001496,ORD-00499,PRD-0026,2,568.05,29.7
ITM-001497,ORD-00500,PRD-0076,4,692.68,3.7
ITM-001498,ORD-00500,PRD-0011,2,144.8,11.9
ITM-001499,ORD-00501,PRD-0025,5,561.47,42.2
ITM-001500,ORD-00501,PRD-0042,1,606.25,13.7
ITM-001501,ORD-00502,PRD-0053,5,407.79,17.1
ITM-001502,ORD-00502,PRD-0045,4,589.68,31.8
ITM-001503,ORD-00502,PRD-0021,3,56.4,3.8
ITM-001504,ORD-00502,PRD-0008,3,497.78,49.1
ITM-001505,ORD-00503,PRD-0012,-4,258.13,46.3
ITM-001506,ORD-00504,PRD-0009,5,457.51,43.6
ITM-001507,ORD-00504,PRD-0062,3,299.5,18.0
ITM-001508,ORD-00504,PRD-0025,4,186.35,10.2
ITM-001509,ORD-00505,PRD-0060,4,262.87,47.8
ITM-001510,ORD-00505,PRD-0060,4,364.48,8.5
ITM-001511,ORD-00505,PRD-0004,4,699.32,47.3
ITM-001512,ORD-00506,PRD-0002,2,350.33,49.0
ITM-001513,ORD-00506,PRD-0024,2,177.51,1.0
ITM-001514,ORD-00506,PRD-0044,4,162.22,29.8
ITM-001515,ORD-00506,PRD-0071,2,225.75,11.4
ITM-001516,ORD-00507,PRD-0021,4,392.44,39.9
ITM-001517,ORD-00507,PRD-0009,3,762.6,42.4
ITM-001518,ORD-00507,PRD-0031,5,417.42,29.7
ITM-001519,ORD-00507,PRD-0002,2,765.7,37.9
ITM-001520,ORD-00507,PRD-0080,3,346.05,7.3
ITM-001521,ORD-00508,PRD-0048,5,646.66,51.8
ITM-001522,ORD-00508,PRD-0061,3,55.18,26.8
ITM-001523,ORD-00509,PRD-0042,2,552.18,54.6
ITM-001524,ORD-00509,PRD-0061,3,630.51,33.3
ITM-001525,ORD-00509,PRD-0025,5,721.98,57.9
ITM-001526,ORD-00509,PRD-0030,5,567.94,36.6
ITM-001527,ORD-00510,PRD-0003,4,254.2,52.8
ITM-001528,ORD-00510,PRD-0080,4,260.72,31.8
ITM-001529,ORD-00511,PRD-0035,5,58.21,23.4
ITM-001530,ORD-00511,PRD-0036,2,570.97,21.8
ITM-001531,ORD-00511,PRD-0029,1,508.29,19.6
ITM-001532,ORD-00511,PRD-0019,5,628.03,57.4
ITM-001533,ORD-00512,PRD-0069,3,164.05,48.6
ITM-001534,ORD-00512,PRD-0077,2,486.04,17.7
ITM-001535,ORD-00512,PRD-0025,1,421.18,30.2
ITM-001536,ORD-00512,PRD-0055,2,562.01,51.2
ITM-001537,ORD-00513,PRD-0038,3,25.1,39.1
ITM-001538,ORD-00513,PRD-0060,4,621.76,59.6
ITM-001539,ORD-00513,PRD-0072,4,129.8,26.6
ITM-001540,ORD-00514,PRD-0059,1,224.38,42.4
ITM-001541,ORD-00514,PRD-0076,4,107.19,57.4
ITM-001542,ORD-00514,PRD-0042,1,444.3,22.1
ITM-001543,ORD-00515,PRD-0056,4,518.83,23.7
ITM-001544,ORD-00515,PRD-0005,3,516.68,19.4
ITM-001545,ORD-00515,PRD-0066,5,49.41,43.0
ITM-001546,ORD-00516,PRD-0009,4,116.23,6.1
ITM-001547,ORD-00516,PRD-0031,2,78.03,21.6
ITM-001548,ORD-00517,PRD-0044,3,601.93,29.5
ITM-001549,ORD-00517,PRD-0054,5,515.25,23.8
ITM-001550,ORD-00517,PRD-0012,2,652.42,26.9
ITM-001551,ORD-00518,PRD-0008,3,517.58,33.5
ITM-001552,ORD-00519,PRD-0006,2,179.11,14.0
ITM-001553,ORD-00520,PRD-0042,2,313.08,38.1
ITM-001554,ORD-00520,PRD-0038,-4,396.32,40.2
ITM-001555,ORD-00521,PRD-0026,5,473.79,12.5
ITM-001556,ORD-00521,PRD-0045,5,562.95,34.9
ITM-001557,ORD-00521,PRD-0022,3,320.76,9.1
ITM-001558,ORD-00521,PRD-0080,1,228.73,33.4
ITM-001559,ORD-00522,PRD-0026,4,604.57,15.4
ITM-001560,ORD-00522,PRD-0034,2,317.14,39.0
ITM-001561,ORD-00522,PRD-0078,-4,774.35,40.3
ITM-001562,ORD-00522,PRD-0015,4,38.12,48.3
ITM-001563,ORD-00522,PRD-0073,2,589.88,17.9
ITM-001564,ORD-00523,PRD-0047,5,373.7,38.9
ITM-001565,ORD-00523,PRD-0033,2,177.36,1.4
ITM-001566,ORD-00524,PRD-0043,2,169.05,56.8
ITM-001567,ORD-00525,PRD-0051,3,483.44,9.9
ITM-001568,ORD-00525,PRD-0077,4,231.85,59.2
ITM-001569,ORD-00525,PRD-0014,2,708.11,51.2
ITM-001570,ORD-00525,PRD-0002,5,757.7,55.8
ITM-001571,ORD-00526,PRD-0073,4,769.16,5.8
ITM-001572,ORD-00526,PRD-0025,3,776.9,44.5
ITM-001573,ORD-00526,PRD-0054,3,524.63,17.8
ITM-001574,ORD-00527,PRD-0034,1,368.26,55.9
ITM-001575,ORD-00528,PRD-0004,1,704.83,55.9
ITM-001576,ORD-00528,PRD-0012,-2,581.22,27.3
ITM-001577,ORD-00529,PRD-0003,5,563.79,28.8
ITM-001578,ORD-00529,PRD-0051,2,544.03,1.8
ITM-001579,ORD-00529,PRD-0060,4,332.88,58.4
ITM-001580,ORD-00529,PRD-0009,5,767.75,52.6
ITM-001581,ORD-00529,PRD-0026,3,642.54,1.5
ITM-001582,ORD-00530,PRD-0058,2,649.23,59.8
ITM-001583,ORD-00530,PRD-0056,1,449.36,42.2
ITM-001584,ORD-00530,PRD-0007,2,232.78,5.3
ITM-001585,ORD-00531,PRD-0070,4,135.3,39.5
ITM-001586,ORD-00531,PRD-0070,3,120.83,44.1
ITM-001587,ORD-00531,PRD-0075,3,324.41,28.0
ITM-001588,ORD-00532,PRD-0064,3,542.19,24.5
ITM-001589,ORD-00532,PRD-0033,4,708.39,20.0
ITM-001590,ORD-00532,PRD-0058,3,604.19,51.7
ITM-001591,ORD-00533,PRD-0019,1,481.04,32.4
ITM-001592,ORD-00533,PRD-0074,2,115.92,49.0
ITM-001593,ORD-00534,PRD-0054,4,705.17,59.4
ITM-001594,ORD-00534,PRD-0014,5,462.49,15.3
ITM-001595,ORD-00535,PRD-0043,2,393.9,19.5
ITM-001596,ORD-00535,PRD-0051,3,420.88,49.2
ITM-001597,ORD-00535,PRD-0053,2,551.8,59.3
ITM-001598,ORD-00535,PRD-0059,2,128.78,41.6
ITM-001599,ORD-00535,PRD-0065,2,640.95,29.7
ITM-001600,ORD-00536,PRD-0052,3,245.77,12.6
ITM-001601,ORD-00537,PRD-0004,-2,240.15,12.4
ITM-001602,ORD-00538,PRD-0016,1,340.42,21.5
ITM-001603,ORD-00539,PRD-0039,1,277.82,22.5
ITM-001604,ORD-00539,PRD-0076,3,736.05,38.1
ITM-001605,ORD-00539,PRD-0063,5,781.73,30.0
ITM-001606,ORD-00539,PRD-0061,3,689.63,23.0
ITM-001607,ORD-00540,PRD-0076,1,498.08,21.1
ITM-001608,ORD-00540,PRD-0049,4,35.74,29.2
ITM-001609,ORD-00540,PRD-0070,1,78.18,14.7
ITM-001610,ORD-00540,PRD-0044,1,196.9,59.0
ITM-001611,ORD-00540,PRD-0071,1,622.85,51.3
ITM-001612,ORD-00541,PRD-0002,5,548.64,35.6
ITM-001613,ORD-00541,PRD-0057,1,59.93,10.9
ITM-001614,ORD-00542,PRD-0069,5,524.69,2.9
ITM-001615,ORD-00542,PRD-0067,5,395.42,54.1
ITM-001616,ORD-00542,PRD-0006,3,235.78,19.9
ITM-001617,ORD-00543,PRD-0010,2,163.3,29.2
ITM-001618,ORD-00544,PRD-0023,4,619.11,2.6
ITM-001619,ORD-00545,PRD-0075,2,677.2,13.7
ITM-001620,ORD-00545,PRD-0015,4,85.72,8.4
ITM-001621,ORD-00546,PRD-0064,-5,296.51,41.9
ITM-001622,ORD-00546,PRD-0048,1,509.69,6.4
ITM-001623,ORD-00546,PRD-0056,4,448.04,25.3
ITM-001624,ORD-00546,PRD-0046,1,382.33,30.4
ITM-001625,ORD-00546,PRD-0018,2,101.2,9.7
ITM-001626,ORD-00547,PRD-0058,2,529.59,32.8
ITM-001627,ORD-00547,PRD-0009,5,776.84,39.4
ITM-001628,ORD-00547,PRD-0072,5,36.61,12.1
ITM-001629,ORD-00547,PRD-0051,3,13.9,3.6
ITM-001630,ORD-00547,PRD-0035,1,470.53,0.5
ITM-001631,ORD-00548,PRD-0062,3,641.97,11.3
ITM-001632,ORD-00548,PRD-0028,4,83.74,23.3
ITM-001633,ORD-00549,PRD-0017,1,686.99,8.7
ITM-001634,ORD-00549,PRD-0010,1,455.1,14.8
ITM-001635,ORD-00549,PRD-0047,4,750.4,49.7
ITM-001636,ORD-00549,PRD-0056,4,39.11,19.2
ITM-001637,ORD-00549,PRD-0048,-4,315.67,36.4
ITM-001638,ORD-00550,PRD-0066,2,711.55,38.8
ITM-001639,ORD-00550,PRD-0067,2,233.66,46.4
ITM-001640,ORD-00551,PRD-0009,5,451.54,42.3
ITM-001641,ORD-00551,PRD-0006,2,298.77,23.6
ITM-001642,ORD-00551,PRD-0044,4,246.28,32.1
ITM-001643,ORD-00551,PRD-0061,3,411.59,23.2
ITM-001644,ORD-00552,PRD-0078,5,481.48,47.1
ITM-001645,ORD-00552,PRD-0012,2,554.68,58.5
ITM-001646,ORD-00552,PRD-0009,5,205.02,16.1
ITM-001647,ORD-00552,PRD-0077,3,413.25,18.8
ITM-001648,ORD-00552,PRD-0073,3,157.06,58.3
ITM-001649,ORD-00553,PRD-0053,3,226.43,35.9
ITM-001650,ORD-00553,PRD-0018,2,642.78,41.3
ITM-001651,ORD-00554,PRD-0071,3,260.31,47.9
ITM-001652,ORD-00554,PRD-0016,5,581.05,52.6
ITM-001653,ORD-00555,PRD-0044,2,150.55,38.8
ITM-001654,ORD-00555,PRD-0051,4,390.05,16.2
ITM-001655,ORD-00556,PRD-0019,4,207.51,4.3
ITM-001656,ORD-00556,PRD-0071,1,787.17,0.2
ITM-001657,ORD-00556,PRD-0033,2,742.61,27.3
ITM-001658,ORD-00556,PRD-0036,5,411.34,25.2
ITM-001659,ORD-00556,PRD-0055,3,504.35,29.4
ITM-001660,ORD-00557,PRD-0041,4,99.96,10.9
ITM-001661,ORD-00558,PRD-0009,1,225.5,32.9
ITM-001662,ORD-00558,PRD-0013,3,740.97,41.2
ITM-001663,ORD-00558,PRD-0073,2,52.6,6.7
ITM-001664,ORD-00559,PRD-0031,3,188.24,37.1
ITM-001665,ORD-00559,PRD-0071,5,286.07,14.2
ITM-001666,ORD-00559,PRD-0041,1,611.07,10.3
ITM-001667,ORD-00559,PRD-0079,4,18.87,9.6
ITM-001668,ORD-00559,PRD-0035,5,648.59,7.5
ITM-001669,ORD-00560,PRD-0059,4,489.64,53.5
ITM-001670,ORD-00560,PRD-0001,2,194.82,18.5
ITM-001671,ORD-00561,PRD-0058,5,174.64,6.0
ITM-001672,ORD-00561,PRD-0057,1,356.81,44.3
ITM-001673,ORD-00561,PRD-0049,4,23.31,45.9
ITM-001674,ORD-00561,PRD-0063,2,352.14,52.5
ITM-001675,ORD-00561,PRD-0064,3,408.51,23.3
ITM-001676,ORD-00562,PRD-0019,5,564.25,36.1
ITM-001677,ORD-00562,PRD-0052,4,169.67,18.9
ITM-001678,ORD-00562,PRD-0038,4,719.27,22.8
ITM-001679,ORD-00562,PRD-0073,4,199.04,41.9
ITM-001680,ORD-00563,PRD-0045,1,290.82,1.2
ITM-001681,ORD-00563,PRD-0055,4,76.12,15.3
ITM-001682,ORD-00563,PRD-0034,2,385.43,10.1
ITM-001683,ORD-00563,PRD-0077,5,427.09,11.7
ITM-001684,ORD-00564,PRD-0030,4,76.53,55.0
ITM-001685,ORD-00565,PRD-0007,5,204.06,31.5
ITM-001686,ORD-00566,PRD-0019,4,687.51,16.7
ITM-001687,ORD-00566,PRD-0040,2,137.47,4.0
ITM-001688,ORD-00566,PRD-0074,1,525.42,47.1
ITM-001689,ORD-00567,PRD-0055,3,716.46,14.2
ITM-001690,ORD-00567,PRD-0010,2,58.57,6.1
ITM-001691,ORD-00568,PRD-0060,5,444.98,22.1
ITM-001692,ORD-00568,PRD-0024,2,200.29,0.5
ITM-001693,ORD-00569,PRD-0003,3,403.23,53.7
ITM-001694,ORD-00569,PRD-0007,4,377.91,50.8
ITM-001695,ORD-00570,PRD-0074,5,627.61,27.7
ITM-001696,ORD-00570,PRD-0015,4,572.18,9.7
ITM-001697,ORD-00571,PRD-0049,1,113.04,17.2
ITM-001698,ORD-00571,PRD-0051,5,442.5,43.6
ITM-001699,ORD-00571,PRD-0067,5,286.38,36.3
ITM-001700,ORD-00571,PRD-0068,4,749.81,10.0
ITM-001701,ORD-00571,PRD-0005,4,169.48,36.0
ITM-001702,ORD-00572,PRD-0053,3,309.14,18.0
ITM-001703,ORD-00572,PRD-0026,1,601.5,12.9
ITM-001704,ORD-00572,PRD-0076,2,633.47,45.0
ITM-001705,ORD-00573,PRD-0003,4,720.9,54.2
ITM-001706,ORD-00573,PRD-0060,3,571.75,22.3
ITM-001707,ORD-00573,PRD-0054,2,767.9,14.7
ITM-001708,ORD-00574,PRD-0007,1,283.69,54.6
ITM-001709,ORD-00574,PRD-0038,4,287.05,30.8
ITM-001710,ORD-00575,PRD-0062,1,58.87,19.9
ITM-001711,ORD-00575,PRD-0022,3,13.79,6.1
ITM-001712,ORD-00575,PRD-0004,5,410.06,37.8
ITM-001713,ORD-00575,PRD-0052,-3,270.56,36.8
ITM-001714,ORD-00576,PRD-0048,5,45.48,31.0
ITM-001715,ORD-00576,PRD-0063,1,349.56,30.8
ITM-001716,ORD-00576,PRD-0073,5,407.23,59.9
ITM-001717,ORD-00577,PRD-0057,4,586.5,38.1
ITM-001718,ORD-00577,PRD-0026,2,79.09,23.0
ITM-001719,ORD-00578,PRD-0039,2,14.63,8.0
ITM-001720,ORD-00578,PRD-0054,4,640.58,53.0
ITM-001721,ORD-00578,PRD-0033,4,792.39,12.6
ITM-001722,ORD-00578,PRD-0005,1,216.08,29.0
ITM-001723,ORD-00579,PRD-0022,2,740.23,29.6
ITM-001724,ORD-00580,PRD-0044,4,495.35,58.8
ITM-001725,ORD-00581,PRD-0071,3,711.89,48.9
ITM-001726,ORD-00581,PRD-0042,3,423.73,40.1
ITM-001727,ORD-00581,PRD-0036,5,645.92,46.7
ITM-001728,ORD-00581,PRD-0003,2,349.93,16.3
ITM-001729,ORD-00582,PRD-0052,3,45.77,35.5
ITM-001730,ORD-00582,PRD-0019,3,446.24,50.7
ITM-001731,ORD-00582,PRD-0032,2,374.16,9.2
ITM-001732,ORD-00582,PRD-0065,1,293.58,44.6
ITM-001733,ORD-00582,PRD-0039,4,69.5,9.7
ITM-001734,ORD-00583,PRD-0008,1,351.32,48.9
ITM-001735,ORD-00583,PRD-0004,2,270.36,22.2
ITM-001736,ORD-00583,PRD-0063,3,742.63,23.8
ITM-001737,ORD-00583,PRD-0031,2,232.74,36.6
ITM-001738,ORD-00584,PRD-0042,3,476.79,51.2
ITM-001739,ORD-00584,PRD-0002,1,124.29,25.7
ITM-001740,ORD-00585,PRD-0001,2,379.61,2.0
ITM-001741,ORD-00586,PRD-0046,3,534.52,5.3
ITM-001742,ORD-00586,PRD-0043,2,84.48,59.8
ITM-001743,ORD-00586,PRD-0079,1,5.17,55.4
ITM-001744,ORD-00587,PRD-0063,4,90.49,35.6
ITM-001745,ORD-00587,PRD-0010,5,666.28,17.1
ITM-001746,ORD-00588,PRD-0034,4,130.13,46.6
ITM-001747,ORD-00589,PRD-0029,1,552.78,1.9
ITM-001748,ORD-00589,PRD-0061,3,649.17,21.5
ITM-001749,ORD-00589,PRD-0052,5,337.29,55.8
ITM-001750,ORD-00589,PRD-0027,3,196.34,8.9
ITM-001751,ORD-00589,PRD-0008,2,472.21,7.1
ITM-001752,ORD-00590,PRD-0010,4,229.57,20.0
ITM-001753,ORD-00591,PRD-0062,5,351.09,7.4
ITM-001754,ORD-00591,PRD-0039,5,750.26,12.6
ITM-001755,ORD-00591,PRD-0047,4,129.44,11.5
ITM-001756,ORD-00592,PRD-0033,1,314.7,48.8
ITM-001757,ORD-00593,PRD-0042,4,362.44,48.9
ITM-001758,ORD-00593,PRD-0073,4,695.17,11.0
ITM-001759,ORD-00593,PRD-0054,2,79.11,52.5
ITM-001760,ORD-00593,PRD-0018,3,195.82,36.2
ITM-001761,ORD-00594,PRD-0054,2,35.57,0.6
ITM-001762,ORD-00594,PRD-0079,3,301.55,0.2
ITM-001763,ORD-00594,PRD-0065,4,165.36,8.9
ITM-001764,ORD-00595,PRD-0068,3,794.94,36.7
ITM-001765,ORD-00595,PRD-0006,5,366.69,43.1
ITM-001766,ORD-00595,PRD-0059,5,40.39,20.0
ITM-001767,ORD-00595,PRD-0009,4,382.24,52.7
ITM-001768,ORD-00595,PRD-0078,4,459.66,55.4
ITM-001769,ORD-00596,PRD-0039,2,713.75,51.1
ITM-001770,ORD-00596,PRD-0075,2,207.04,15.9
ITM-001771,ORD-00596,PRD-0029,5,761.85,27.0
ITM-001772,ORD-00596,PRD-0007,-4,767.12,48.1
ITM-001773,ORD-00596,PRD-0070,3,752.23,1.0
ITM-001774,ORD-00597,PRD-0064,5,791.15,12.8
ITM-001775,ORD-00597,PRD-0015,5,684.91,55.5
ITM-001776,ORD-00597,PRD-0043,4,145.9,39.4
ITM-001777,ORD-00598,PRD-0032,4,757.53,1.2
ITM-001778,ORD-00599,PRD-0038,3,539.09,24.9
ITM-001779,ORD-00599,PRD-0021,4,292.34,45.9
ITM-001780,ORD-00600,PRD-0071,3,513.02,4.6
ITM-001781,ORD-00600,PRD-0001,2,763.1,4.0
ITM-001782,ORD-00600,PRD-0015,3,613.1,20.3
ITM-001783,ORD-00601,PRD-0016,5,387.59,36.9
ITM-001784,ORD-00601,PRD-0012,1,285.83,23.3
ITM-001785,ORD-00601,PRD-0033,2,581.63,54.7
ITM-001786,ORD-00601,PRD-0012,5,793.74,9.7
ITM-001787,ORD-00601,PRD-0069,3,159.37,59.5
ITM-001788,ORD-00602,PRD-0050,1,635.17,25.9
ITM-001789,ORD-00602,PRD-0052,5,173.83,11.4
ITM-001790,ORD-00602,PRD-0009,4,781.03,44.7
ITM-001791,ORD-00603,PRD-0050,5,261.16,22.1
ITM-001792,ORD-00603,PRD-0025,1,7.96,21.3
ITM-001793,ORD-00603,PRD-0054,3,601.04,0.4
ITM-001794,ORD-00603,PRD-0011,3,111.59,5.8
ITM-001795,ORD-00604,PRD-0076,5,112.94,29.7
ITM-001796,ORD-00604,PRD-0044,5,100.2,48.6
ITM-001797,ORD-00604,PRD-0069,3,658.62,17.6
ITM-001798,ORD-00604,PRD-0039,1,533.53,59.9
ITM-001799,ORD-00604,PRD-0020,3,228.13,51.0
